github.com/charmbracelet/colorprofile	https://github.com/charmbracelet/colorprofile/blob/v0.4.3/LICENSE	MIT
github.com/charmbracelet/lipgloss	https://github.com/charmbracelet/lipgloss/blob/v1.1.0/LICENSE	MIT
github.com/charmbracelet/x/ansi	https://github.com/charmbracelet/x/blob/ansi/v0.11.7/ansi/LICENSE	MIT
github.com/charmbracelet/x/cellbuf	https://github.com/charmbracelet/x/blob/cellbuf/v0.0.15/cellbuf/LICENSE	MIT
github.com/charmbracelet/x/term	https://github.com/charmbracelet/x/blob/term/v0.2.2/term/LICENSE	MIT
github.com/clipperhouse/displaywidth	https://github.com/clipperhouse/displaywidth/blob/v0.11.0/LICENSE	MIT
github.com/clipperhouse/uax29/v2/graphemes	https://github.com/clipperhouse/uax29/blob/v2.7.0/LICENSE	MIT
github.com/cncf/xds/go	https://github.com/cncf/xds/blob/dba9d589def2/go/LICENSE	Apache-2.0
github.com/cockroachdb/crlib	https://github.com/cockroachdb/crlib/blob/fe658a2dbda1/LICENSE	Apache-2.0
github.com/cockroachdb/errors	https://github.com/cockroachdb/errors/blob/v1.14.0/LICENSE	Apache-2.0
github.com/cockroachdb/logtags	https://github.com/cockroachdb/logtags/blob/bb51bb14a506/LICENSE	Apache-2.0
github.com/cockroachdb/pebble	https://github.com/cockroachdb/pebble/blob/8fb150d9135d/LICENSE	BSD-3-Clause
github.com/cockroachdb/pebble/internal/arenaskl	https://github.com/cockroachdb/pebble/blob/8fb150d9135d/internal/arenaskl/LICENSE	Apache-2.0
github.com/cockroachdb/pebble/internal/cache	https://github.com/cockroachdb/pebble/blob/8fb150d9135d/internal/cache/LICENSE	MIT
github.com/cockroachdb/redact	https://github.com/cockroachdb/redact/blob/v1.1.8/LICENSE	Apache-2.0
github.com/cockroachdb/swiss	https://github.com/cockroachdb/swiss/blob/b0f6560f979b/LICENSE	Apache-2.0
github.com/cockroachdb/tokenbucket	https://github.com/cockroachdb/tokenbucket/blob/42689b6311bb/LICENSE	Apache-2.0
github.com/cpuguy83/go-md2man/v2/md2man	https://github.com/cpuguy83/go-md2man/blob/v2.0.7/LICENSE.md	MIT
github.com/davecgh/go-spew/spew	https://github.com/davecgh/go-spew/blob/d8f796af33cc/LICENSE	ISC
github.com/dustin/go-humanize	https://github.com/dustin/go-humanize/blob/v1.0.1/LICENSE	MIT
github.com/efficientgo/core	https://github.com/efficientgo/core/blob/v1.0.0-rc.3/LICENSE	Apache-2.0
github.com/envoyproxy/go-control-plane/envoy	https://github.com/envoyproxy/go-control-plane/blob/envoy/v1.37.0/envoy/LICENSE	Apache-2.0
github.com/envoyproxy/protoc-gen-validate/validate	https://github.com/envoyproxy/protoc-gen-validate/blob/v1.3.3/LICENSE	Apache-2.0
github.com/failsafe-go/failsafe-go	https://github.com/failsafe-go/failsafe-go/blob/v0.9.6/LICENSE	MIT
github.com/fatih/structs	https://github.com/fatih/structs/blob/v1.1.0/LICENSE	MIT
github.com/felixge/httpsnoop	https://github.com/felixge/httpsnoop/blob/v1.1.0/LICENSE.txt	MIT
github.com/fujiwara/shapeio	https://github.com/fujiwara/shapeio/blob/v1.1.0/LICENSE	MIT
github.com/fxamacker/cbor/v2	https://github.com/fxamacker/cbor/blob/v2.9.2/LICENSE	MIT
github.com/getsentry/sentry-go	https://github.com/getsentry/sentry-go/blob/v0.48.0/LICENSE	MIT
github.com/go-bond/bond	https://github.com/go-bond/bond/blob/HEAD/LICENSE	Apache-2.0
github.com/go-jose/go-jose/v4	https://github.com/go-jose/go-jose/blob/v4.1.4/LICENSE	Apache-2.0
github.com/go-jose/go-jose/v4/json	https://github.com/go-jose/go-jose/blob/v4.1.4/json/LICENSE	BSD-3-Clause
github.com/go-kit/log	https://github.com/go-kit/log/blob/v0.2.1/LICENSE	MIT
github.com/go-logfmt/logfmt	https://github.com/go-logfmt/logfmt/blob/v0.6.1/LICENSE	MIT
github.com/go-logr/logr	https://github.com/go-logr/logr/blob/v1.4.4/LICENSE	Apache-2.0
github.com/go-logr/stdr	https://github.com/go-logr/stdr/blob/v1.2.2/LICENSE	Apache-2.0
github.com/go-resty/resty/v2	https://github.com/go-resty/resty/blob/v2.17.2/LICENSE	MIT
github.com/gogo/protobuf	https://github.com/gogo/protobuf/blob/v1.3.2/LICENSE	BSD-3-Clause
github.com/golang/snappy	https://github.com/golang/snappy/blob/v1.0.0/LICENSE	BSD-3-Clause
github.com/google/btree	https://github.com/google/btree/blob/v1.1.3/LICENSE	Apache-2.0
github.com/google/go-cmp/cmp	https://github.com/google/go-cmp/blob/v0.7.0/LICENSE	BSD-3-Clause
github.com/google/s2a-go	https://github.com/google/s2a-go/blob/v0.1.9/LICENSE.md	Apache-2.0
github.com/google/uuid	https://github.com/google/uuid/blob/v1.6.0/LICENSE	BSD-3-Clause
github.com/googleapis/enterprise-certificate-proxy/client	https://github.com/googleapis/enterprise-certificate-proxy/blob/v0.3.20/LICENSE	Apache-2.0
github.com/googleapis/gax-go/v2	https://github.com/googleapis/gax-go/blob/v2.23.0/v2/LICENSE	BSD-3-Clause
github.com/klauspost/compress	https://github.com/klauspost/compress/blob/v1.19.1/LICENSE	MIT
github.com/klauspost/compress	https://github.com/klauspost/compress/blob/v1.19.1/LICENSE	Apache-2.0
github.com/klauspost/compress	https://github.com/klauspost/compress/blob/v1.19.1/LICENSE	BSD-3-Clause
github.com/klauspost/compress/internal/snapref	https://github.com/klauspost/compress/blob/v1.19.1/internal/snapref/LICENSE	BSD-3-Clause
github.com/klauspost/compress/s2	https://github.com/klauspost/compress/blob/v1.19.1/s2/LICENSE	BSD-3-Clause
github.com/klauspost/compress/zstd/internal/xxhash	https://github.com/klauspost/compress/blob/v1.19.1/zstd/internal/xxhash/LICENSE.txt	MIT
github.com/klauspost/cpuid/v2	https://github.com/klauspost/cpuid/blob/v2.4.0/LICENSE	MIT
github.com/klauspost/crc32	https://github.com/klauspost/crc32/blob/v1.3.0/LICENSE	BSD-3-Clause
github.com/kr/pretty	https://github.com/kr/pretty/blob/v0.3.1/License	MIT
github.com/kr/text	https://github.com/kr/text/blob/v0.2.0/License	MIT
github.com/lithammer/go-jump-consistent-hash	https://github.com/lithammer/go-jump-consistent-hash/blob/v1.0.2/LICENSE	MIT
github.com/lucasb-eyer/go-colorful	https://github.com/lucasb-eyer/go-colorful/blob/v1.4.1/LICENSE	MIT
github.com/mattn/go-isatty	https://github.com/mattn/go-isatty/blob/v0.0.24/LICENSE	MIT
github.com/mattn/go-runewidth	https://github.com/mattn/go-runewidth/blob/v0.0.27/LICENSE	MIT
github.com/mfridman/tparse	https://github.com/mfridman/tparse/blob/v0.18.0/LICENSE	MIT
github.com/minio/crc64nvme	https://github.com/minio/crc64nvme/blob/v1.1.1/LICENSE	Apache-2.0
github.com/minio/md5-simd	https://github.com/minio/md5-simd/blob/v1.1.2/LICENSE	Apache-2.0
github.com/minio/minio-go/v7	https://github.com/minio/minio-go/blob/v7.2.1/LICENSE	Apache-2.0
github.com/minio/minlz	https://github.com/minio/minlz/blob/v1.2.0/LICENSE	Apache-2.0
github.com/muesli/termenv	https://github.com/muesli/termenv/blob/v0.16.0/LICENSE	MIT
github.com/munnerz/goautoneg	https://github.com/munnerz/goautoneg/blob/a7dc8b61c822/LICENSE	BSD-3-Clause
github.com/philhofer/fwd	https://github.com/philhofer/fwd/blob/v1.2.0/LICENSE.md	MIT
github.com/pkg/errors	https://github.com/pkg/errors/blob/v0.9.1/LICENSE	BSD-2-Clause
github.com/pkg/xattr	https://github.com/pkg/xattr/blob/v0.4.12/LICENSE	BSD-2-Clause
github.com/planetscale/vtprotobuf	https://github.com/planetscale/vtprotobuf/blob/0393e58bdf10/LICENSE	BSD-3-Clause
github.com/pmezard/go-difflib/difflib	https://github.com/pmezard/go-difflib/blob/5d4384ee4fb2/LICENSE	BSD-3-Clause
github.com/prometheus/client_golang/prometheus	https://github.com/prometheus/client_golang/blob/v1.24.1/LICENSE	Apache-2.0
github.com/prometheus/client_model/go	https://github.com/prometheus/client_model/blob/v0.6.2/LICENSE	Apache-2.0
github.com/prometheus/common	https://github.com/prometheus/common/blob/v0.70.1/LICENSE	Apache-2.0
github.com/prometheus/procfs	https://github.com/prometheus/procfs/blob/v0.21.1/LICENSE	Apache-2.0
github.com/puzpuzpuz/xsync/v3	https://github.com/puzpuzpuz/xsync/blob/v3.5.1/LICENSE	Apache-2.0
github.com/rivo/uniseg	https://github.com/rivo/uniseg/blob/v0.4.7/LICENSE.txt	MIT
github.com/rogpeppe/go-internal/fmtsort	https://github.com/rogpeppe/go-internal/blob/v1.16.0/LICENSE	BSD-3-Clause
github.com/rs/xid	https://github.com/rs/xid/blob/v1.6.0/LICENSE	MIT
github.com/russross/blackfriday/v2	https://github.com/russross/blackfriday/blob/v2.1.0/LICENSE.txt	BSD-2-Clause
github.com/spiffe/go-spiffe/v2	https://github.com/spiffe/go-spiffe/blob/v2.8.1/LICENSE	Apache-2.0
github.com/stretchr/testify/assert	https://github.com/stretchr/testify/blob/v1.11.1/LICENSE	MIT
github.com/thanos-io/objstore	https://github.com/thanos-io/objstore/blob/fb6fd3a5170a/LICENSE	Apache-2.0
github.com/tinylib/msgp/msgp	https://github.com/tinylib/msgp/blob/v1.6.4/LICENSE	MIT
github.com/urfave/cli/v2	https://github.com/urfave/cli/blob/v2.27.7/LICENSE	MIT
github.com/x448/float16	https://github.com/x448/float16/blob/v0.8.4/LICENSE	MIT
github.com/xo/terminfo	https://github.com/xo/terminfo/blob/abceb7e1c41e/LICENSE	MIT
github.com/xrash/smetrics	https://github.com/xrash/smetrics/blob/55b8f293f342/LICENSE	MIT
github.com/zeebo/xxh3	https://github.com/zeebo/xxh3/blob/v1.1.0/LICENSE	BSD-2-Clause
go.opentelemetry.io/auto/sdk	https://github.com/open-telemetry/opentelemetry-go-instrumentation/blob/sdk/v1.2.1/sdk/LICENSE	Apache-2.0
go.opentelemetry.io/contrib/detectors/gcp	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/detectors/gcp/v1.45.0/detectors/gcp/LICENSE	Apache-2.0
go.opentelemetry.io/contrib/detectors/gcp	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/detectors/gcp/v1.45.0/detectors/gcp/LICENSE	BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/google.golang.org/grpc/otelgrpc/v0.70.0/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE	Apache-2.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/google.golang.org/grpc/otelgrpc/v0.70.0/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE	BSD-3-Clause
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.70.0/instrumentation/net/http/otelhttp/LICENSE	Apache-2.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	https://github.com/open-telemetry/opentelemetry-go-contrib/blob/instrumentation/net/http/otelhttp/v0.70.0/instrumentation/net/http/otelhttp/LICENSE	BSD-3-Clause
go.opentelemetry.io/otel	https://github.com/open-telemetry/opentelemetry-go/blob/v1.45.0/LICENSE	Apache-2.0
go.opentelemetry.io/otel	https://github.com/open-telemetry/opentelemetry-go/blob/v1.45.0/LICENSE	BSD-3-Clause
